,associated_work,MCorMD,engine,molecule,replicate,temperature,density,density-std,forcefield
255,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,15,372.0,0.543294716027988,0.01148068456636656,trappe-ua
256,MoSDeF,MC,cassandra,ethanolAA,13,280.0,0.8151797777091666,0.006335857962838295,oplsaa
257,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,3,372.0,0.5161862354643917,0.013345140630730189,trappe-ua
258,MoSDeF,MD,hoomd,benzeneUA,9,450.0,0.6990726331946112,0.013593786222329114,benzene-ua
259,MoSDeF,MD,lammps-VU,benzeneUA,15,450.0,0.6978185734798212,0.014306527534347855,benzene-ua
260,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,6,372.0,0.534679662547715,0.021787659436461975,trappe-ua
261,MoSDeF,MD,hoomd,waterSPCE,2,280.0,1.0065575597237337,0.0072865343273819695,spce
262,MoSDeF,MC,gomc,ethanolAA,6,280.0,0.8143300107108333,0.0063176433412925025,oplsaa
263,MoSDeF,MD,lammps-VU,waterSPCE,15,320.0,0.9860950879621414,0.00800419546677107,spce
264,MoSDeF,MC,gomc,ethanolAA,8,300.0,0.7916764316774166,0.006115776237976927,oplsaa
265,MoSDeF,MD,gromacs,ethanolAA,9,300.0,0.7956155037425132,0.010028810737402763,oplsaa
266,MoSDeF,MC,gomc,ethanolAA,2,320.0,0.7678550335616666,0.007839603614047503,oplsaa
267,MoSDeF,MC,cassandra,ethanolAA,0,280.0,0.8131447807275001,0.006258672596336346,oplsaa
268,MoSDeF,MC,mcccs,benzeneUA,7,450.0,0.6984179880432168,0.01384399905482829,benzene-ua
269,MoSDeF,MD,lammps-VU,waterSPCE,4,280.0,1.0068560467922945,0.007352944571614975,spce
270,MoSDeF,MD,hoomd,ethanolAA,2,300.0,0.7937777157937661,0.007227038960415177,oplsaa
271,MoSDeF,MD,gromacs,waterSPCE,1,280.0,1.0065723132717208,0.007270295729016806,spce
272,MoSDeF,MC,gomc,benzeneUA,10,450.0,0.6974448514695,0.012575219366537459,benzene-ua
273,MoSDeF,MC,mcccs,waterSPCE,13,280.0,1.0087261696535452,0.007046222822869507,spce
274,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,8,372.0,0.5176978287607538,0.013039305835476066,trappe-ua
275,MoSDeF,MD,lammps-VU,waterSPCE,12,280.0,1.0069131497948653,0.0075084780799788585,spce
276,MoSDeF,MD,hoomd,ethanolAA,2,320.0,0.7719591594178933,0.007869623008310588,oplsaa
277,MoSDeF,MD,lammps-VU,ethanolAA,12,280.0,0.8156450053142364,0.0067926518422261155,oplsaa
278,MoSDeF,MC,mcccs,ethanolAA,12,280.0,0.8124659015374733,0.0065245577667379685,oplsaa
279,MoSDeF,MC,cassandra,benzeneUA,13,450.0,0.6975316665983334,0.013445756679748755,benzene-ua
280,MoSDeF,MD,gromacs,waterSPCE,10,320.0,0.9863114918520203,0.007715561355104472,spce
281,MoSDeF,MC,gomc,ethanolAA,3,280.0,0.81225005201075,0.005914701903870923,oplsaa
282,MoSDeF,MD,hoomd,ethanolAA,1,300.0,0.7935822944660936,0.007216126832362031,oplsaa
283,MoSDeF,MC,gomc,waterSPCE,12,320.0,0.98626349976725,0.006769493169674081,spce
284,MoSDeF,MD,gromacs,benzeneUA,10,450.0,0.6944006304696092,0.02190576580851961,benzene-ua
285,MoSDeF,MC,cassandra,ethanolAA,10,280.0,0.8116949869308334,0.006603455521496904,oplsaa
286,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,10,372.0,0.5415841663119386,0.011926230707880148,trappe-ua
287,MoSDeF,MD,hoomd,ethanolAA,15,300.0,0.7937971504410731,0.007175379401172976,oplsaa
288,MoSDeF,MC,gomc,waterSPCE,0,300.0,0.9985115754719166,0.006482604358504377,spce
289,MoSDeF,MC,gomc,waterSPCE,7,320.0,0.9870456707527501,0.007168103884069655,spce
290,MoSDeF,MD,gromacs,methaneUA,14,140.0,0.3758748416454404,0.004560849309662195,trappe-ua
291,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,11,372.0,0.5403839281442501,0.011401018638311236,trappe-ua
292,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,15,372.0,0.5167740116560765,0.013286078533952436,trappe-ua
293,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,7,372.0,0.5353139405688199,0.018957598731893174,trappe-ua
294,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,5,372.0,0.5173338114957351,0.013000605762696989,trappe-ua
295,MoSDeF,MD,hoomd,ethanolAA,0,300.0,0.7938398406730686,0.00723593379613814,oplsaa
296,MoSDeF,MC,gomc,benzeneUA,3,450.0,0.6993213888484167,0.013047509113014312,benzene-ua
297,MoSDeF,MD,hoomd,ethanolAA,1,280.0,0.8145969242775571,0.006679245363627804,oplsaa
298,MoSDeF,MD,lammps-VU,benzeneUA,6,450.0,0.6978658765596176,0.014421914329501446,benzene-ua
299,MoSDeF,MD,hoomd,ethanolAA,12,300.0,0.7937608654413563,0.007235599055415047,oplsaa
300,MoSDeF,MC,gomc,waterSPCE,0,320.0,0.9858620908148333,0.00665041865701658,spce
301,MoSDeF,MC,gomc,ethanolAA,14,280.0,0.811977828373,0.005904091979467571,oplsaa
302,MoSDeF,MC,mcccs,waterSPCE,7,320.0,0.9865890572541091,0.007370487361915265,spce
303,MoSDeF,MC,mcccs,ethanolAA,13,320.0,0.7669355489261895,0.00790628484168068,oplsaa
304,MoSDeF,MC,gomc,benzeneUA,15,450.0,0.6980508942263334,0.012933354381241349,benzene-ua
305,MoSDeF,MC,mcccs,waterSPCE,6,280.0,1.0077290599918312,0.006915119283355984,spce
306,MoSDeF,MD,lammps-VU,ethanolAA,10,300.0,0.7953587060132353,0.0070806119427067405,oplsaa
307,MoSDeF,MD,hoomd,waterSPCE,13,280.0,1.0066945457405587,0.0072385396558229,spce
308,MoSDeF,MC,cassandra,ethanolAA,9,300.0,0.7903282398358333,0.007967277878283456,oplsaa
309,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,14,372.0,0.5422668154052295,0.012212547722661952,trappe-ua
310,MoSDeF,MD,lammps-VU,benzeneUA,11,450.0,0.6975751656801776,0.014537700481461491,benzene-ua
311,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,9,372.0,0.5408571873395708,0.012067611126290689,trappe-ua
312,MoSDeF,MC,gomc,ethanolAA,11,320.0,0.7703883399800834,0.0070504402529335845,oplsaa
313,MoSDeF,MC,gomc,ethanolAA,3,320.0,0.76909183965425,0.007300385874546468,oplsaa
314,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,2,372.0,0.5414395741767555,0.012025353019144253,trappe-ua
315,MoSDeF,MD,lammps-VU,waterSPCE,4,300.0,0.9982115665363077,0.007564075702779756,spce
316,MoSDeF,MC,gomc,ethanolAA,5,280.0,0.8130381418395833,0.006625589120400698,oplsaa
317,MoSDeF,MD,hoomd,ethanolAA,3,320.0,0.7722521531940372,0.007855053642424845,oplsaa
318,MoSDeF,MC,mcccs,methaneUA,0,140.0,0.3754841075106382,0.00444318424030723,trappe-ua
319,MoSDeF,MD,lammps-VU,waterSPCE,0,320.0,0.986268328918401,0.007865608471887872,spce
320,MoSDeF,MD,hoomd,waterSPCE,4,280.0,1.0066886921469558,0.007294971796682256,spce
321,MoSDeF,MC,gomc,methaneUA,4,140.0,0.37609202204450004,0.003817292467165124,trappe-ua
322,MoSDeF,MC,cassandra,benzeneUA,9,450.0,0.6996004632558334,0.013633986839795364,benzene-ua
323,MoSDeF,MC,cassandra,waterSPCE,2,280.0,1.0061146078883334,0.007767776343057137,spce
324,MoSDeF,MC,mcccs,methaneUA,11,140.0,0.37588496196480176,0.004480619327745282,trappe-ua
325,MoSDeF,MD,lammps-VU,waterSPCE,8,320.0,0.9862079073549787,0.007968604023077523,spce
326,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,3,372.0,0.5413470058300639,0.012181560416133224,trappe-ua
327,MoSDeF,MD,gromacs,waterSPCE,9,320.0,0.9863694686965927,0.008262879557695306,spce
328,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,2,372.0,0.5413699372195987,0.011937012348893418,trappe-ua
329,MoSDeF,MD,lammps-VU,waterSPCE,2,280.0,1.006994001825012,0.007221456333277307,spce
330,MoSDeF,MD,lammps-VU,ethanolAA,3,320.0,0.7743342168528027,0.007663005130066113,oplsaa
331,MoSDeF,MD,lammps-VU,waterSPCE,15,280.0,1.006816535834366,0.007140244253703519,spce
332,MoSDeF,MD,hoomd,methaneUA,2,140.0,0.37596326882939607,0.004465735573837306,trappe-ua
333,MoSDeF,MC,gomc,ethanolAA,8,320.0,0.76798310769125,0.007185476078432684,oplsaa
334,MoSDeF,MD,hoomd,ethanolAA,0,320.0,0.7722029775387156,0.007769794256949404,oplsaa
335,MoSDeF,MD,gromacs,benzeneUA,15,450.0,0.6986426728814393,0.022820995180469587,benzene-ua
336,MoSDeF,MD,gromacs,waterSPCE,0,280.0,1.0067600747794778,0.0072653051315925395,spce
337,MoSDeF,MC,gomc,benzeneUA,14,450.0,0.6991564700690833,0.013639465593175505,benzene-ua
338,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,14,372.0,0.533692813164662,0.020302070027615055,trappe-ua
339,MoSDeF,MD,gromacs,waterSPCE,14,300.0,0.9978780900924308,0.00760050355682906,spce
340,MoSDeF,MD,hoomd,ethanolAA,15,320.0,0.7721716607155289,0.007901919601009774,oplsaa
341,MoSDeF,MC,cassandra,ethanolAA,12,300.0,0.7923055005983333,0.007205545763139161,oplsaa
342,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,4,372.0,0.5405756008399745,0.012246655194683195,trappe-ua
343,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,14,372.0,0.5440413968954716,0.011658429522257856,trappe-ua
344,MoSDeF,MC,cassandra,waterSPCE,3,280.0,1.0069867591600001,0.007060391213400274,spce
345,MoSDeF,MD,gromacs,waterSPCE,9,300.0,0.9979389205410871,0.007653643407780039,spce
346,MoSDeF,MC,mcccs,ethanolAA,11,320.0,0.7690248385828504,0.007768446473947495,oplsaa
347,MoSDeF,MC,mcccs,ethanolAA,4,300.0,0.791702645295327,0.0071363163447648315,oplsaa
348,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,7,372.0,0.5170600361151397,0.013069491892833723,trappe-ua
349,MoSDeF,MD,lammps-VU,methaneUA,5,140.0,0.37591285675707603,0.0045465984975169675,trappe-ua
350,MoSDeF,MC,cassandra,methaneUA,5,140.0,0.37585325953,0.004453246684165636,trappe-ua
351,MoSDeF,MD,gromacs,waterSPCE,6,280.0,1.0065653068971168,0.007562979615101145,spce
352,MoSDeF,MD,lammps-VU,ethanolAA,4,280.0,0.8156630093783972,0.00666384581912714,oplsaa
353,MoSDeF,MC,mcccs,ethanolAA,8,280.0,0.8121194305927297,0.0067917676762769075,oplsaa
354,MoSDeF,MC,cassandra,ethanolAA,15,280.0,0.8151265090441667,0.006183241771026139,oplsaa
355,MoSDeF,MC,cassandra,ethanolAA,11,320.0,0.7688305247674999,0.007636085987952618,oplsaa
356,MoSDeF,MC,cassandra,ethanolAA,9,280.0,0.8134449957166668,0.006690706905202126,oplsaa
357,MoSDeF,MC,mcccs,waterSPCE,11,300.0,0.9968828820728759,0.007347240816481334,spce
358,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,2,372.0,0.5408845382643334,0.011241842353417662,trappe-ua
359,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,3,372.0,0.5422027427888445,0.012400779859768198,trappe-ua
360,MoSDeF,MC,cassandra,ethanolAA,9,320.0,0.7692882571458334,0.007887915020583296,oplsaa
361,MoSDeF,MC,gomc,waterSPCE,14,320.0,0.9873637511238333,0.006777803120559922,spce
362,MoSDeF,MC,mcccs,benzeneUA,12,450.0,0.6977337563429048,0.014406855223721236,benzene-ua
363,MoSDeF,MD,lammps-VU,waterSPCE,1,300.0,0.9982724981946818,0.007791619617966033,spce
364,MoSDeF,MC,gomc,waterSPCE,8,300.0,0.9958648374141666,0.007259248338712633,spce
365,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,5,372.0,0.5425263350378067,0.010875418894952664,trappe-ua
366,MoSDeF,MC,mcccs,ethanolAA,11,300.0,0.7913153304497497,0.006661617942160024,oplsaa
367,MoSDeF,MC,mcccs,ethanolAA,5,300.0,0.7907903847240757,0.007328677256248127,oplsaa
368,MoSDeF,MD,hoomd,waterSPCE,12,280.0,1.0066507183991822,0.007259746570467043,spce
369,MoSDeF,MC,cassandra,benzeneUA,3,450.0,0.6987580109066667,0.013011416353327638,benzene-ua
370,MoSDeF,MD,hoomd,waterSPCE,14,300.0,0.9978935277665064,0.007546222655814911,spce
371,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,4,372.0,0.5174425724644148,0.013152905341072768,trappe-ua
372,MoSDeF,MC,cassandra,ethanolAA,4,300.0,0.7930129487808334,0.006959069216358983,oplsaa
373,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,5,372.0,0.5332639290074115,0.020705384677764366,trappe-ua
374,MoSDeF,MD,lammps-VU,ethanolAA,14,280.0,0.8159126684536949,0.006658169051209832,oplsaa
375,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,3,372.0,0.5414602806251,0.011951199034826557,trappe-ua
376,MoSDeF,MC,gomc,ethanolAA,4,300.0,0.7926487707889167,0.0070311839574822305,oplsaa
377,MoSDeF,MD,lammps-VU,benzeneUA,8,450.0,0.6978389909983201,0.014581802496696394,benzene-ua
378,MoSDeF,MD,lammps-VU,methaneUA,1,140.0,0.3759263828704195,0.004494146961355497,trappe-ua
379,MoSDeF,MC,cassandra,methaneUA,15,140.0,0.3759596094799999,0.00442902139038544,trappe-ua
380,MoSDeF,MD,gromacs,methaneUA,15,140.0,0.376026453791273,0.004755302671881264,trappe-ua
381,MoSDeF,MC,gomc,ethanolAA,5,320.0,0.7666089339775833,0.008162723444735199,oplsaa
382,MoSDeF,MC,mcccs,ethanolAA,9,320.0,0.7690715511491142,0.007719432081801055,oplsaa
383,MoSDeF,MC,cassandra,waterSPCE,12,320.0,0.9868125940716667,0.007282151520928618,spce
384,MoSDeF,MC,gomc,ethanolAA,15,280.0,0.8147271394131667,0.006362429346867875,oplsaa
385,MoSDeF,MD,gromacs,methaneUA,4,140.0,0.37598567917642056,0.004445480420644921,trappe-ua
386,MoSDeF,MD,gromacs,ethanolAA,10,280.0,0.8166137873011337,0.009206929765910268,oplsaa
387,MoSDeF,MD,gromacs,benzeneUA,3,450.0,0.7055999058733176,0.01955097439759383,benzene-ua
388,MoSDeF,MD,lammps-VU,benzeneUA,3,450.0,0.6971625307837085,0.014179874298456855,benzene-ua
389,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,4,372.0,0.54177088648,0.011748052485546888,trappe-ua
390,MoSDeF,MC,cassandra,ethanolAA,11,280.0,0.8162145892125001,0.006645869054838621,oplsaa
391,MoSDeF,MD,lammps-VU,ethanolAA,10,280.0,0.8156493502475481,0.006832848468348772,oplsaa
392,MoSDeF,MC,gomc,waterSPCE,13,300.0,0.9984664783557501,0.0061782043800652775,spce
393,MoSDeF,MC,mcccs,ethanolAA,14,320.0,0.7686631602478686,0.007781956032800871,oplsaa
394,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,5,372.0,0.5395209063833334,0.011767971845112475,trappe-ua
395,MoSDeF,MD,gromacs,pentaneUA-flexible_bonds,12,372.0,0.5347965010086362,0.020223056759669792,trappe-ua
396,MoSDeF,MC,mcccs,methaneUA,1,140.0,0.3757613549621584,0.004385919240993132,trappe-ua
397,MoSDeF,MC,mcccs,ethanolAA,15,300.0,0.7915993465514982,0.0073887205215354,oplsaa
398,MoSDeF,MD,lammps-VU,waterSPCE,10,280.0,1.0070041717825595,0.007268396834231682,spce
399,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,5,372.0,0.5406647302320833,0.011801638958479403,trappe-ua
400,MoSDeF,MC,cassandra,ethanolAA,13,320.0,0.76801707298,0.00829423456610005,oplsaa
401,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,5,372.0,0.5422058621295761,0.01170493472794755,trappe-ua
402,MoSDeF,MD,gromacs,waterSPCE,12,300.0,0.9979350651232057,0.007951461510824247,spce
403,MoSDeF,MD,gromacs,ethanolAA,3,320.0,0.7734308242721573,0.010492953178230593,oplsaa
404,MoSDeF,MD,gromacs,methaneUA,10,140.0,0.37593397308087206,0.00418697941557756,trappe-ua
405,MoSDeF,MC,mcccs,waterSPCE,14,320.0,0.9862784017389139,0.007708254387957289,spce
406,MoSDeF,MD,hoomd,methaneUA,14,140.0,0.37593709058499986,0.004492879591831507,trappe-ua
407,MoSDeF,MC,gomc,waterSPCE,7,280.0,1.0074087050387501,0.005368799957904784,spce
408,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,0,372.0,0.5414585387915093,0.013406272175003191,trappe-ua
409,MoSDeF,MC,cassandra,ethanolAA,8,320.0,0.7703281397675,0.007519827679323895,oplsaa
410,MoSDeF,MC,mcccs,ethanolAA,0,300.0,0.7913779201531504,0.007179924436080648,oplsaa
411,MoSDeF,MD,lammps-VU,waterSPCE,12,300.0,0.9980135730146361,0.0075071879260848575,spce
412,MoSDeF,MC,gomc,waterSPCE,15,300.0,0.9995392248825001,0.007691979293272957,spce
413,MoSDeF,MD,gromacs,ethanolAA,15,300.0,0.795659875556627,0.009795568392186836,oplsaa
414,MoSDeF,MC,mcccs,ethanolAA,3,280.0,0.8127116030072354,0.006626593505993828,oplsaa
415,MoSDeF,MD,gromacs,ethanolAA,7,300.0,0.7956568238789629,0.009611988542959134,oplsaa
416,MoSDeF,MC,gomc,methaneUA,8,140.0,0.37586347529325,0.003838459432536458,trappe-ua
417,MoSDeF,MD,gromacs,methaneUA,3,140.0,0.37601413981119786,0.004316723038597337,trappe-ua
418,MoSDeF,MC,mcccs,waterSPCE,14,300.0,0.9966475434523544,0.007366282448281603,spce
419,MoSDeF,MD,hoomd,ethanolAA,8,320.0,0.772043898108851,0.007874911733621728,oplsaa
420,MoSDeF,MC,mcccs,methaneUA,15,140.0,0.3754862433454743,0.00449207319972154,trappe-ua
421,MoSDeF,MC,mcccs,ethanolAA,7,280.0,0.8132907557969075,0.006449308339023777,oplsaa
422,MoSDeF,MD,lammps-VU,waterSPCE,7,320.0,0.9862715681467853,0.007794909046327397,spce
423,MoSDeF,MD,hoomd,waterSPCE,0,300.0,0.9976759341314951,0.007536871993308654,spce
424,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,9,372.0,0.5401197234033333,0.01192837906204082,trappe-ua
425,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,10,372.0,0.5422698112965297,0.01254764947754842,trappe-ua
426,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,7,372.0,0.5419089410300001,0.012043822136101761,trappe-ua
427,MoSDeF,MD,lammps-VU,benzeneUA,0,450.0,0.6976088997521284,0.014565053922510928,benzene-ua
428,MoSDeF,MC,mcccs,ethanolAA,13,300.0,0.7919242100435957,0.006924113237320705,oplsaa
429,MoSDeF,MD,lammps-VU,ethanolAA,6,300.0,0.7954337692088053,0.007205341218538548,oplsaa
430,MoSDeF,MC,cassandra,waterSPCE,11,280.0,1.0061795781375,0.007003214920789583,spce
431,MoSDeF,MC,gomc,ethanolAA,6,320.0,0.7669607030134166,0.007937359914543293,oplsaa
432,MoSDeF,MD,hoomd,waterSPCE,5,320.0,0.9861908211695741,0.007865519074671621,spce
433,MoSDeF,MD,hoomd,waterSPCE,4,320.0,0.9862693151442333,0.007933394977182673,spce
434,MoSDeF,MD,hoomd,methaneUA,11,140.0,0.3759940736928414,0.004475124849216382,trappe-ua
435,MoSDeF,MD,hoomd,methaneUA,6,140.0,0.37596661820149746,0.00448825115334409,trappe-ua
436,MoSDeF,MC,cassandra,ethanolAA,13,300.0,0.7913862280933333,0.007160378912048331,oplsaa
437,MoSDeF,MC,gomc,methaneUA,7,140.0,0.37569221138549996,0.0038841599824276326,trappe-ua
438,MoSDeF,MD,gromacs,benzeneUA,9,450.0,0.7065097220546125,0.019831386308163022,benzene-ua
439,MoSDeF,MD,lammps-VU,waterSPCE,5,280.0,1.0069521532448162,0.007346128516579507,spce
440,MoSDeF,MC,mcccs,waterSPCE,1,280.0,1.0067849892182728,0.00711135561829451,spce
441,MoSDeF,MD,gromacs,waterSPCE,10,280.0,1.0069667807893499,0.007166188634642715,spce
442,MoSDeF,MD,hoomd,methaneUA,10,140.0,0.3759158249381092,0.004463194097290407,trappe-ua
443,MoSDeF,MD,gromacs,ethanolAA,4,320.0,0.7739136979855006,0.010407067802187597,oplsaa
444,MoSDeF,MC,cassandra,ethanolAA,12,320.0,0.7704575499924999,0.008001961729044965,oplsaa
445,MoSDeF,MD,gromacs,waterSPCE,8,300.0,0.9978604015891157,0.007514351983039706,spce
446,MoSDeF,MC,gomc,waterSPCE,8,320.0,0.9859919454710833,0.00692124267245554,spce
447,MoSDeF,MD,lammps-VU,benzeneUA,7,450.0,0.6973333952916113,0.01461802454233013,benzene-ua
448,MoSDeF,MD,lammps-VU,waterSPCE,3,300.0,0.9980714537177966,0.007547699216942005,spce
449,MoSDeF,MC,cassandra,methaneUA,2,140.0,0.3754438775883333,0.004641094528030489,trappe-ua
450,MoSDeF,MC,cassandra,ethanolAA,7,280.0,0.8112717878500001,0.0064052048513826565,oplsaa
451,MoSDeF,MC,cassandra,waterSPCE,4,280.0,1.00607020755,0.006964760724109512,spce
452,MoSDeF,MC,gomc,ethanolAA,15,320.0,0.7674052363399999,0.00784987694232118,oplsaa
453,MoSDeF,MC,cassandra,benzeneUA,1,450.0,0.6993350071208333,0.013488187668717788,benzene-ua
454,MoSDeF,MC,cassandra,waterSPCE,14,280.0,1.0014173659458334,0.007154020421828537,spce
455,MoSDeF,MD,lammps-VU,ethanolAA,10,320.0,0.773762924216886,0.007903974209029056,oplsaa
456,MoSDeF,MD,lammps-VU,benzeneUA,2,450.0,0.6978132983639088,0.014727913830336541,benzene-ua
457,MoSDeF,MD,hoomd,benzeneUA,7,450.0,0.6992010063711143,0.013549204249983262,benzene-ua
458,MoSDeF,MC,cassandra,ethanolAA,14,280.0,0.8131678767091667,0.006806595799732622,oplsaa
459,MoSDeF,MD,lammps-VU,ethanolAA,8,300.0,0.7950405073771856,0.007009477727822631,oplsaa
460,MoSDeF,MD,gromacs,pentaneUA-constrain_bonds,7,372.0,0.5419235175975059,0.012571713165654568,trappe-ua
461,MoSDeF,MD,lammps-VU,waterSPCE,5,300.0,0.9978095063465237,0.007634435414650511,spce
462,MoSDeF,MC,gomc,ethanolAA,2,300.0,0.7914251200525,0.006273248702886748,oplsaa
463,MoSDeF,MD,lammps-VU,waterSPCE,14,320.0,0.9865932277123717,0.007845395475386305,spce
464,MoSDeF,MD,gromacs,ethanolAA,8,320.0,0.7730844976878648,0.010695852432728277,oplsaa
465,MoSDeF,MD,hoomd,waterSPCE,10,280.0,1.006700073211874,0.00734882267094349,spce
466,MoSDeF,MD,hoomd,pentaneUA-flexible_bonds,14,372.0,0.517643319657729,0.013264078412682918,trappe-ua
467,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,1,372.0,0.5417817458666667,0.011665480053786897,trappe-ua
468,MoSDeF,MD,hoomd,waterSPCE,6,300.0,0.9978778463540398,0.007611498503110754,spce
469,MoSDeF,MC,mcccs,waterSPCE,0,320.0,0.9865931159557587,0.00847332201303405,spce
470,MoSDeF,MC,gomc,waterSPCE,1,280.0,1.00440263780375,0.005854712340717772,spce
471,MoSDeF,MD,lammps-VU,ethanolAA,6,320.0,0.7736745079590162,0.007766160074077604,oplsaa
472,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,11,372.0,0.5413429934669798,0.01201747426077007,trappe-ua
473,MoSDeF,MC,gomc,waterSPCE,3,320.0,0.9863158151060833,0.006373580517279445,spce
474,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,11,372.0,0.5417456008386246,0.011948925387702725,trappe-ua
475,MoSDeF,MC,gomc,ethanolAA,4,280.0,0.8131172900363333,0.006202875740661543,oplsaa
476,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,4,372.0,0.540822581488,0.011007581687299556,trappe-ua
477,MoSDeF,MC,cassandra,waterSPCE,11,300.0,0.9980384401741667,0.008178656464696071,spce
478,MoSDeF,MC,cassandra,waterSPCE,5,280.0,1.0057556494466666,0.0066756881242458965,spce
479,MoSDeF,MD,hoomd,pentaneUA-constrain_bonds,0,372.0,0.5417257117696634,0.011974089905130561,trappe-ua
480,MoSDeF,MC,gomc,waterSPCE,8,280.0,1.0080874566033335,0.005806417653357263,spce
481,MoSDeF,MD,hoomd,waterSPCE,11,280.0,1.0065017062856718,0.007268520630339913,spce
482,MoSDeF,MD,hoomd,benzeneUA,3,450.0,0.699096307230062,0.013716421235100132,benzene-ua
483,MoSDeF,MC,cassandra,waterSPCE,6,300.0,0.9963120628700001,0.0066703674220633,spce
484,MoSDeF,MD,lammps-VU,pentaneUA-flexible_bonds,13,372.0,0.5421721344221538,0.011229022237668602,trappe-ua
485,MoSDeF,MD,hoomd,waterSPCE,3,320.0,0.9862477420291547,0.007830186116474017,spce
486,MoSDeF,MC,cassandra,pentaneUA-constrain_bonds,14,372.0,0.54068519484,0.01183676668958887,trappe-ua
487,MoSDeF,MD,hoomd,ethanolAA,14,300.0,0.793539039870397,0.007269710105236925,oplsaa
488,MoSDeF,MC,cassandra,ethanolAA,1,280.0,0.8137294027908335,0.006766289750982524,oplsaa
489,MoSDeF,MD,hoomd,ethanolAA,7,300.0,0.7935677030364024,0.00715719954690474,oplsaa
490,MoSDeF,MC,cassandra,ethanolAA,6,320.0,0.7682598441833334,0.00788560307327212,oplsaa
491,MoSDeF,MD,lammps-VU,waterSPCE,0,300.0,0.9979065578989935,0.007613486307397788,spce
492,MoSDeF,MD,hoomd,methaneUA,15,140.0,0.37588485235962454,0.004483149056515445,trappe-ua
493,MoSDeF,MC,gomc,pentaneUA-constrain_bonds,6,372.0,0.5410876865299167,0.011365444821594956,trappe-ua
494,MoSDeF,MC,mcccs,pentaneUA-constrain_bonds,7,372.0,0.5406500511929608,0.012451133201600269,trappe-ua
